Errors,site,Cave_string,ringingDate,month,Year,Hour,HourTime,type,ringnumber,Replacement,age,sex,winglength,weight,billlength,billheight,tarsus,TH,middletoe,Head,BLnalopsi,ringer,cave,nest_or_direction,Tag details,BP,Notes,Prospector
,,MT22_StPauls_MainCave,06/06/2024,6,2024,22,22:06:00,R,EE02385,0,4,,,415,,,,,,,,BLM seabird project,Main Cave,way in,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,22,22:11:00,R,EE03196,0,4,,,450,,,,,,,,BLM seabird project,Main Cave,way in,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,22,22:16:00,N,EE09465,0,4,,,430,,,,,,,,BLM seabird project,Main Cave,way in,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,22,22:16:00,R,EE06643,0,4,,,435,,,,,,,,BLM seabird project,Main Cave,way in,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,22,22:33:00,N,EE09466,0,4,,,400,,,,,,,,BLM seabird project,Main Cave,way in,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,22,22:51:00,R,EE02368,0,4,,,425,,,,,,,,BLM seabird project,Main Cave,way in,"regurgitated, collected",,,
,,MT22_StPauls_MainCave,06/06/2024,26,2024,22,22:59:00,R,EE03580,0,4,,,420,,,,,,,,BLM seabird project,Main Cave,way in,EE03580 replaced with EE04945 (EE09467 slipped off),,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,23,22:59:00,R,EE04945,1,4,,,420,,,,,,,,BLM seabird project,Main Cave,way in,EE03580 replaced with EE04945 (EE09467 slipped off),,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,23,23:47:00,R,EE04574,0,4,,,430,,,,,,,,BLM seabird project,Main Cave,way in ,EE04574 replaced with EE04946,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,23,23:47:00,R,EE04946,1,4,,,430,,,,,,,,BLM seabird project,Main Cave,way in ,EE04574 replaced with EE04946,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,23,23:47:00,R,EE04631,0,4,,,380,,,,,,,,BLM seabird project,Main Cave,way in ,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,23,23:50:00,N,EE09468,0,4,,,320,,,,,,,,BLM seabird project,between main cave and west cave inside hole,,,,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,21,21:40:00,R,EE04925,0,4,,,350,,,,,,,,BLM seabird project,West Cave ,way in ,,,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,21,21:55:00,R,EE02097,0,4,,,390,,,,,,,,BLM seabird project,West Cave ,way in ,,,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,22,22:00:00,R,EE02701,0,4,,,400,,,,,,,,BLM seabird project,West Cave ,way in ,,,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,22,22:10:00,R,EE03423,0,4,,,400,,,,,,,,BLM seabird project,West Cave ,way in ,,,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,22,22:12:00,R,EE04046,0,4,,,380,,,,,,,,BLM seabird project,West Cave ,way in ,,,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,22,22:39:00,R,EE02391,0,4,,,385,,,,,,,,BLM seabird project,West Cave ,way in ,"very open EE02391, replaced with EE09696",,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,22,22:39:00,R,EE09696,1,4,,,385,,,,,,,,BLM seabird project,West Cave ,way in ,"very open EE02391, replaced with EE09696",,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,22,22:45:00,R,EE04921,0,4,,,385,,,,,,,,BLM seabird project,West Cave ,way in ,,,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,23,23:05:00,R,EE02381,0,4,F,,395,,,,,,,,BLM seabird project,West Cave ,way in ,F by call,,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,23,23:30:00,R,EE03526,0,4,,,410,,,,,,,,BLM seabird project,West Cave ,way in ,EE03526 replaced with EE09697,,,
,,MT22_StPauls_WestCave,06/06/2024,6,2024,23,23:30:00,R,EE09697,1,4,,,410,,,,,,,,BLM seabird project,West Cave ,way in ,EE03526 replaced with EE09697,,,
,,MT17_Cominotto_2,10/06/2024,6,2024,21,21:22:00,R,EE09472,0,4,,,390,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_2,10/06/2024,6,2024,21,21:29:00,N,EE09663,0,4,,,380,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_1,10/06/2024,6,2024,21,21:55:00,N,EE09664,0,4,,,310,,,,,,,,BLM seabird project,Cave 1,way in,,,,
,,MT17_Cominotto_1,10/06/2024,6,2024,21,21:58:00,N,EE09665,0,4,,,310,,,,,,,,BLM seabird project,Cave 1 ,way in,,,,
,,MT17_Cominotto_2,10/06/2024,6,2024,22,22:05:00,N,EE09201,0,4,,,340,,,,,,,,BLM seabird project,Cave 2,,,,,1
,,MT17_Cominotto_2,10/06/2024,6,2024,22,22:10:00,R,EE03501,0,4,,,410,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_2,10/06/2024,6,2024,23,23:13:00,N,EE09203,0,4,,,410,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_9,10/06/2024,6,2024,21,21:49:00,N,EE09700,0,4,,,450,,,,,,,,BLM seabird project,Cave 9,way in ,wet,,,
,,MT17_Cominotto_9,10/06/2024,6,2024,21,21:53:00,R,EE03397,0,4,,,440,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_9,10/06/2024,6,2024,22,22:21:00,R,EE04244,0,4,,,480,,,,,,,,BLM seabird project,Cave 9,way in ,wet,,,
,,MT17_Cominotto_9,10/06/2024,6,2024,22,22:28:00,N,EE09689,0,4,,,420,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_9,10/06/2024,6,2024,22,22:35:00,N,EE09476,0,4,,,410,,,,,,,,BLM seabird project,Cave 9,way in ,wet,,,
,,MT17_Cominotto_9,10/06/2024,6,2024,22,22:54:00,N,EE09477,0,4,,,435,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_9,10/06/2024,6,2024,23,23:04:00,N,EE09478,0,4,,,385,,,,,,,,BLM seabird project,Cave 9,way in ,,,,1
,,MT17_Cominotto_1,10/06/2024,6,2024,21,21:24:00,R,EE04257,0,4,,,440,,,,,,,,BLM seabird project,Cave 1,way in ,,,,
,,MT17_Cominotto_1,10/06/2024,6,2024,21,21:45:00,R,EE09076,0,4,,,430,,,,,,,,BLM seabird project,Cave 1,way in ,,,,
,,MT17_Cominotto_1,10/06/2024,6,2024,21,21:51:00,R,EE02273,0,4,,,440,,,,,,,,BLM seabird project,Cave 1,way in ,,,,
,,MT17_Cominotto_1,10/06/2024,6,2024,22,22:04:00,R,EE03682,0,4,,,420,,,,,,,,BLM seabird project,Cave 1,way in ,,,,
,,MT17_Cominotto_1,10/06/2024,6,2024,22,22:27:00,N,EE09202,0,4,,,420,,,,,,,,BLM seabird project,Cave 1,way in ,,,,
,,MT17_Cominotto_4,10/06/2024,6,2024,21,21:05:00,R,EE03714,0,4,,,400,,,,,,,,BLM seabird project,Cave 4,way in ,,,,
,,MT17_Cominotto_4,10/06/2024,6,2024,22,22:16:00,R,EE04797,0,4,,,460,,,,,,,,BLM seabird project,Cave 4,way in ,,,,
,,MT17_Cominotto_4,10/06/2024,6,2024,23,23:09:00,R,EE02844,0,4,,,410,,,,,,,,BLM seabird project,Cave 4,way in ,,,,
,,MT17_Cominotto_4,10/06/2024,6,2024,23,23:24:00,N,EE09473,0,4,,,415,,,,,,,,BLM seabird project,Cave 4,way in ,,,,
,,MT17_Cominotto_4,10/06/2024,6,2024,23,23:36:00,R,EE02845,0,4,,,450,,,,,,,,BLM seabird project,Cave 4,way in ,,,,
,,MT17_Cominotto_4,10/06/2024,6,2024,23,23:38:00,N,EE09474,0,4,,,380,,,,,,,,BLM seabird project,Cave 4,way in ,,,,
,,MT24_Majjistral_South_1,11/06/2024,6,2024,21,21:26:00,R,EE09018,0,4,,,390,,,,,,,,BLM seabird project,SOW 1,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,21,21:37:00,N,EE09204,0,4,,,425,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,21,21:37:00,R,EE04603,0,4,,,350,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,21,21:59:00,R,EE06710,0,4,,,400,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,22,22:07:00,R,EE04751,0,4,,,425,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,22,22:11:00,R,EE06958,0,4,,,330,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,22,22:31:00,R,EE04744,0,4,,,435,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,22,22:31:00,N,EE09205,0,4,,,370,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,22,22:35:00,R,EE04753,0,4,,,345,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,22,22:38:00,R,EE04957,0,4,,,380,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,22,22:46:00,R,EE06690,0,4,,,435,,,,,,,,BLM seabird project,SOW 4,way in,EE06690 replaced with EE09206,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,22,22:46:00,R,EE09206,1,4,,,435,,,,,,,,BLM seabird project,SOW 4,way in,EE06690 replaced with EE09206,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,23,23:05:00,R,EE04765,0,4,,,420,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT24_Majjistral_South_4,11/06/2024,6,2024,23,23:27:00,R,EE02600,0,4,,,485,,,,,,,,BLM seabird project,SOW 4,way in,,,,
,,MT09_RM04C,12/06/2024,6,2024,21,21:33:00,N,EE09207,0,4,,,360,,,,,,,,BLM seabird project,RM04C Cave 2,NS6 way in,,,,
,,MT09_RM04C,12/06/2024,6,2024,21,21:38:00,R,EE03111,0,4,,,400,,,,,,,,BLM seabird project,RM04C Cave 2,way in,wet,,,
,,MT09_RM04C,12/06/2024,6,2024,21,21:56:00,N,EE09208,0,4,,,400,,,,,,,,BLM seabird project,RM04C,way in,,,,
,,MT09_RM04C,12/06/2024,6,2024,22,22:34:00,R,EE04692,0,4,,,420,,,,,,,,BLM seabird project,RM04C Cave 2,way in ,EE04692 replaced with EE09209,,,
,,MT09_RM04C,12/06/2024,6,2024,22,22:34:00,R,EE09209,1,4,,,420,,,,,,,,BLM seabird project,RM04C Cave 2,way in ,EE04692 replaced with EE09209,,,
,,MT09_RM04C,12/06/2024,6,2024,22,22:36:00,R,EE01145,0,4,,,460,,,,,,,,BLM seabird project,RM04C Cave 2,way in ,EE01145 replaced with EE09210,,,
,,MT09_RM04C,12/06/2024,6,2024,22,22:36:00,R,EE09210,1,4,,,460,,,,,,,,BLM seabird project,RM04C Cave 2,way in ,EE01145 replaced with EE09210,,,
,,MT09_RM04C,12/06/2024,6,2024,22,22:42:00,N,EE09211,0,4,,,390,,,,,,,,BLM seabird project,RM04C Cave 2,way in ,,,,
,,MT09_RM04C,12/06/2024,6,2024,20,20:30:00,N,EE05054,0,1,,,370,,,,,,,,BLM seabird project,RM04C,NS6,"FS, ring overlapped on purpose (EE09475 slipped off)",,,
,,MT09_RM04D,12/06/2024,6,2024,21,21:18:00,N,EE09479,0,4,,,360,,,,,,,,BLM seabird project,RM04D upper ledge,way in,,,,
,,MT09_RM04D,12/06/2024,6,2024,21,21:33:00,N,EE09480,0,4,,,390,,,,,,,,BLM seabird project,RM04D upper ledge,prospector,,,,1
,,MT09_RM04D,12/06/2024,6,2024,22,22:16:00,R,EE09099,0,4,,,445,,,,,,,,BLM seabird project,RM04D lower ledge,way in,,,,
,,MT27_Hasan,25/06/2024,6,2024,21,21:30:00,R,EE01691,0,4,,,435,,,,,,,,BLM seabird project,Ghar Hasan 2nd entrance from eastt,way in,,,,
,,MT27_Hasan,25/06/2024,6,2024,21,21:55:00,N,EE09213,0,1,,,410,,,45.5,,,,,BLM seabird project,Ghar Hasan ,NS2 r,,,UT,
,,MT24_Majjistral_NorthCave,19/06/2024,6,2024,10,10:23:00,N,EE09482,0,1,,209,460,,,46.7,,,,,BLM seabird project,NOW ,NS2,RF,,UT,
,,MT24_Majjistral_NorthCave,19/06/2024,6,2024,10,10:28:00,N,EE09483,0,1,,196,660,,,46.6,,,,,BLM seabird project,NOW ,NS4,RF weight correct,,UT,
,,MT24_Majjistral_NorthCave,19/06/2024,6,2024,10,10:49:00,N,EE09484,0,1,,215,460,,,46.1,,,,,BLM seabird project,NOW ,NS8,RF,,UT,
,,MT24_Majjistral_NorthCave,19/06/2024,6,2024,11,11:03:00,N,EE09485,0,1,,197,440,,,48.5,,,,,BLM seabird project,NOW ,NS5,RF,,UT,
,,MT24_Cumnija_South_NS4,19/06/2024,6,2024,12,12:10:00,N,EE09486,0,1,,194,410,,,48.2,,,,,BLM seabird project,Cumnija,NS4,RF,,UT,
,,office,05/07/2024,7,2024,20,20:27:00,N,EE05060,0,3J,,225,290,,,45.8,,,,,BLM seabird project,found at Fomm ir-Rih 05/07/2024 inland potentially hit powerline,released at RM04 same day,overlapped on purpose,,UT,
,,MT09_RM05BT_Lower,05/07/2024,7,2024,21,21:46:00,R,EE06592,0,4,,,400,,,,,,,,BLM seabird project,Butter Cave,in front of NS15,,,,1
,,MT09_RM05BT_Lower,05/07/2024,7,2024,22,22:36:00,R,EE09055,0,4,,,440,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,,,
,,MT09_RM05BT_Upper,05/07/2024,7,2024,22,22:49:00,N,EE09219,0,4,,,380,,,,,,,,BLM seabird project,Butter Cave Upper,way in,,,,
,,MT09_RM05BT_Lower,05/07/2024,7,2024,22,22:54:00,R,EE09668,0,4,,,420,,,,,,,,BLM seabird project,Butter Cave Lower,way in,regurgitated,,,
,,MT24_Majjistral_South_4,09/07/2024,7,2024,21,21:20:00,N,EE09255,0,3J,,226,380,,,45.2,,,,,BLM seabird project,South Cave 4,outside,dirty belly and wingtips,,UT,
,,MT24_Majjistral_Eggshell,09/07/2024,7,2024,22,22:46:00,N,EE04948,0,3J,,217,280,,,44.2,,,,,BLM seabird project,Eggshell Cave,outside,dirty belly and wingtips,,UT,
,,MT09_RM01,24/06/2024,6,2024,21,21:06:00,N,EE05056,0,1,,183,365,,,47.4,,,,,BLM seabird project,RM01,NB10,"FL, ring overlapped on purpose",,UT,
,,MT09_RM01,24/06/2024,6,2024,21,21:17:00,N,EE05057,0,1,,197,290,,,45.6,,,,,BLM seabird project,RM01,NB27,"FL, ring overlapped on purpose",,UT,
,,MT09_RM01,24/06/2024,6,2024,21,21:30:00,N,EE09487,0,4,,,410,,,,,,,,BLM seabird project,RM01 ,way in,,,,
,,MT09_RM01,24/06/2024,6,2024,21,21:36:00,N,EE09488,0,4,,,390,,,,,,,,BLM seabird project,RM01 ,on way up to big crack,,,,
,,MT09_RM01,24/06/2024,6,2024,21,21:38:00,N,EE09489,0,1,,195,375,,,46.2,,,,,BLM seabird project,RM01,NB02,FL,,UT,
,,MT09_RM01,24/06/2024,6,2024,21,21:45:00,N,EE05058,0,1,,176,365,,,45.7,,,,,BLM seabird project,RM01,NB23,,,,
,,MT09_RM01,24/06/2024,6,2024,21,21:55:00,R,EE03043,0,4,,,475,,,,,,,,BLM seabird project,RM01 Big Crack,way in,,,,
,,MT09_RM01,24/06/2024,6,2024,22,22:07:00,N,EE05059,0,1,,186,345,,,45.6,,,,,BLM seabird project,rm01,nb24,,,UT,
,,MT09_RM01,24/06/2024,6,2024,22,22:22:00,N,EE09490,0,1,,206,450,,,46,,,,,BLM seabird project,RM01,NS8,,,UT,
,,MT09_RM01,24/06/2024,6,2024,22,22:36:00,N,EE09212,0,4,,,390,,,,,,,,BLM seabird project,RM01,,close to BST14,,,
,,MT09_RM01,24/06/2024,6,2024,22,22:41:00,R,EE04335,0,4,,,310,,,,,,,,BLM seabird project,RM01,,NS opposite BST20,,,
,,MT17_Comino_Shelf,29/06/2024,6,2024,9,09:00:00,N,EE09214,0,1,,184,390,,,44.7,,,,,BLM seabird project,Shelf Cave,NS9,FL,,UT,
,,MT17_Comino_Shelf,29/06/2024,6,2024,9,09:10:00,N,EE09215,0,1,,186,345,,,43.7,,,,,BLM seabird project,Shelf Cave,NS10,FL,,UT,
,,MT17_Comino_Treasure,29/06/2024,6,2024,11,11:45:00,N,EE09216,0,1,,174,450,,,47.5,,,,,BLM seabird project,Treasure Cave ,NB6,FL,,UT,
,,MT17_Comino_Treasure,29/06/2024,6,2024,12,12:00:00,N,EE09217,0,1,,186,460,,,47.1,,,,,BLM seabird project,Treasure Cave ,NS6,FL,,UT,
,,MT22_StPauls_Nestboxledge,01/07/2024,7,2024,20,20:10:00,R,EE05055,0,1,,205,340,,,44.5,,,,,BLM seabird project,Nestbox ledge,NB03,"RF, ring overlapped on purpose",,UT,
,,MT22_StPauls_Nestboxledge,01/07/2024,7,2024,20,20:14:00,N,EE04936,0,1,,159,350,,,43.5,,,,,BLM seabird project,Nestbox ledge,NB05,"FM, ring overlapped on purpose",,,
,,MT22_StPauls_Nestboxledge,01/07/2024,7,2024,20,20:20:00,N,EE04937,0,1,,161,270,,,46.5,,,,,BLM seabird project,Nestbox ledge,NB15,"FL, ring overlapped on purpose",,UT,
,,MT22_StPauls_WestCave,01/07/2024,7,2024,20,20:55:00,N,EE04938,0,1,,211,350,,,45.3,,,,,BLM seabird project,West Cave ,NS03,RF,,UT,
,,MT09_RM04C,05/07/2024,7,2024,20,20:02:00,N,EE04939,0,1,,181,235,,,45.9,,,,,BLM seabird project,RM04C,NS08,FL,,UT,
,,MT09_RM04D,05/07/2024,7,2024,20,20:45:00,N,EE04940,0,1,,166,310,,,46.6,,,,,BLM seabird project,RM04D,NS03 outer,FL overlapped on purpose,,UT,
,,MT09_RM04D,05/07/2024,7,2024,20,20:50:00,N,EE09251,0,1,,223,460,,,45.2,,,,,BLM seabird project,RM04D,NS1 right,RF,,UT,
,,MT09_RM04D,05/07/2024,7,2024,20,20:55:00,N,EE09252,0,1,,229,460,,,47.3,,,,,BLM seabird project,RM04D,NS6,RF,,UT,
,,MT09_RM05GC_North,05/07/2024,7,2024,21,21:48:00,N,EE09253,0,4,,,425,,,,,,,,BLM seabird project,RM05GC north ledge,sitting outside,,,,
,,MT09_RM05GC_North,05/07/2024,7,2024,21,21:56:00,N,EE04880,0,1,,151,360,,,44.5,,,,,BLM seabird project,RM05GC north ledge,NS11,"FM, ring overlapped on purpose",,,
,,MT09_RM05GC_North,05/07/2024,7,2024,22,22:11:00,N,EE04910,0,1,,181,315,,,45.3,,,,,BLM seabird project,RM05GC north ledge,NS10,"FL, ring overlapped on purpose",,UT,
,,MT09_RM05GC_Central,05/07/2024,7,2024,22,22:40:00,N,EE04947,0,1,,167,280,,,43.9,,,,,BLM seabird project,RM05GC ,NS3,"FL, ring overlapped on purpose",,UT,
,,MT17_Cominotto_9,08/07/2024,7,2024,21,21:55:00,N,EE09221,0,3J,,212,325,,,43.6,,,,,BLM seabird project,Cominotto Cave 9 ,outside,,,UT,
,,MT17_Cominotto_4,08/07/2024,7,2024,22,22:24:00,N,EE09222,0,4,,,375,,,,,,,,BLM seabird project,Cominotto,Nest in front of Cave 4,with chick,,,
,,MT17_Cominotto_4,08/07/2024,7,2024,22,22:24:00,N,EE09223,0,1,,196,480,,,47.7,,,,,BLM seabird project,Cominotto,Nest in front of Cave 4,Fl,,UT,
,,MT17_Cominotto_4,08/07/2024,7,2024,22,22:24:00,R,EE03642,0,4,,,370,,,,,,,,BLM seabird project,Cominotto Cave 4,way in,,,,
,,MT17_Cominotto_2,08/07/2024,7,2024,22,22:59:00,N,EE09224,0,3J,,206,385,,,42.6,,,,,BLM seabird project,Cominotto Cave 2,outside,,,UT,
,,MT17_Cominotto_1,08/07/2024,7,2024,22,22:36:00,N,EE09225,0,4,F,,350,,,,,,,,BLM seabird project,Cominotto,close to Cave 1,,,,1
,,MT17_Cominotto_4,09/07/2024,7,2024,0,00:24:00,N,EE09263,0,4,,,400,,,,,,,,BLM seabird project,Cominotto Cave 4,outside,,,,1
,,office,16/07/2024,7,2024,21,21:20:00,R,EE05193,0,3J,,217,285,,,44.1,,,,,BLM seabird project,collected at Gozo Channel at sea 05/07/2024,released at RM01 16/07/2024,,,UT,
,,office,13/07/2024,7,2024,21,21:30:00,R,EE05194,0,3J,,,,,,,,,,,BLM seabird project,collected at Phoencia Hotel 08/072/2024,died in rehab 13/07/2024,,,UT,
,,office,16/07/2024,7,2024,22,22:39:00,R,EE05195,0,3J,,205,240,,,45.7,,,,,BLM seabird project,grounded at Wied iz-Zurrieq 08/07/2024,released at RM01 16/07/2024,,,UT,
,,MT22_StPauls_Nestboxledge,18/06/2024,6,2024,9,09:45:00,N,EE05055,0,1,,,330,,,,,,,,BLM seabird project,St Pauls Nestboxledge,NB03,FL,,UT,
,,office,06/07/2024,7,2024,21,21:35:00,N,EE05072,0,3J,,202,315,,,45,,,,,BLM seabird project,"Grounded at Dolmen Hotel, Bugibba 06/07/2024 | released same day RM03",,ring overlapped on purpose,,UT,
,,MT09_RM03_North,06/07/2024,7,2024,21,21:25:00,N,EE05073,0,3J,,224,315,,,43.9,,,,,BLM seabird project,RM03 North,outside,ring overlapped on purpose,,UT,
,,MT09_RM03_North,06/07/2024,7,2024,21,21:55:00,R,EE04576,0,4,,,,,,,,,,,BLM seabird project,RM03 North,way in,,,,
,,MT09_RM03_North,06/07/2024,7,2024,21,21:25:00,N,EE05074,0,3J,,228,360,,,47.1,,,,,BLM seabird project,RM03 North,outside,ring overlapped on purpose,,UT,
,,MT09_RM03_North,06/07/2024,7,2024,21,21:25:00,N,EE05075,0,3J,,207,295,,,44.8,,,,,BLM seabird project,RM03 North,outside,ring overlapped on purpose,,UT,
,,MT09_RM03_North,06/07/2024,7,2024,21,22:15:00,N,EE05076,0,3J,,218,360,,,46.6,,,,,BLM seabird project,RM03 North,outside,ring overlapped on purpose,,UT,
,,MT09_RM01,06/07/2024,7,2024,23,23:10:00,R,EE05057,0,1,,,345,,,,,,,,BLM seabird project,RM01,NB27,RF,,,
,,MT09_RM01,06/07/2024,7,2024,23,23:13:00,R,EE03319,0,4,,,,,,,,,,,BLM seabird project,RM01,on way up to big crack,,,,
,,MT09_RM01,06/07/2024,7,2024,23,23:25:00,R,EE09008,0,4,,,,,,,,,,,BLM seabird project,RM01 Big Crack,,,,,
,,MT09_RM01,06/07/2024,7,2024,23,23:15:00,N,EE05077,0,3J,,226,355,,,45.5,,,,,BLM seabird project,RM01 ,Big Crack,,,UT,
,,MT09_RM01,06/07/2024,7,2024,23,23:25:00,N,EE05078,0,3J,,224,360,,,44.2,,,,,BLM seabird project,RM01,Big Crack,ring overlapped on purpose,,UT,
,,MT09_RM01,06/07/2024,7,2024,23,23:25:00,N,EE05079,0,3J,,225,395,,,45.3,,,,,BLM seabird project,RM01,Big Crack,ring overlapped on purpose,,UT,
,,MT09_RM01,06/07/2024,7,2024,23,23:50:00,R,EE09489,0,1,,219,360,,,43.2,,,,,BLM seabird project,RM01,NB02,,,,
,,MT09_RM01,06/07/2024,7,2024,23,23:55:00,R,EE05058,0,1,,212,490,,,45.2,,,,,BLM seabird project,RM01,NB23,,,UT,
,,MT09_RM01,06/07/2024,7,2024,23,00:02:00,N,EE05080,0,3J,,219,345,,,44.6,,,,,BLM seabird project,RM01,on way up to big crack,,,UT,
,,MT09_RM01,06/07/2024,7,2024,23,00:10:00,N,EE09262,0,3J,,211,355,,,45.2,,,,,BLM seabird project,RM01,underboulder,,,UT,
,,MT09_RM01,06/07/2024,7,2024,23,00:30:00,N,EE09220,0,1,,137,445,,,46.8,,,,,BLM seabird project,RM01,NB14,FS,,,
,,office,13/08/2024,8,2024,15,15:00,N,EE09262,0,3J,,,295,,,,,,,,BLM seabird project,found at sea unknown date,,,,UT,
,,office,19/08/2024,8,2024,19,19:44,N,EE04949,0,3J,,229,270,,,46.8,,,,,BLM seabird project,found at sea near Filfla released at Majjistral 19/08/2024,,,,UT,
